Artist,Song,Link,Lyrics
Coldplay,Christmas Lights,/c/coldplay/christmas+lights_20896676.html,"Christmas night, another fight  
Tears we cried a flood  
Got all kinds of poison in  
Poison in my blood  
  
I took my feet  
To Oxford Street  
Trying to right a wrong  
Just walk away  
Those windows say  
But I can't believe she's gone  
  
When you're still waiting for the snow to fall  
Doesn't really feel like Christmas at all  
  
Up above candles on air flicker  
Oh they flicker and they float  
But I'm up here holding on  
To all those chandeliers of hope  
  
Like some drunken Elvis singing  
I go singing out of tune  
Saying how I always loved you darling  
And I always will  
  
Oh when you're still waiting for the snow to fall  
Doesn't really feel like Christmas at all  
  
Still waiting for the snow to fall  
It doesn't really feel like Christmas at all  
  
Those Christmas lights  
Light up the street  
Down where the sea and city meet  
May all your troubles soon be gone  
Oh Christmas lights keep shining on  
  
Those Christmas lights  
Light up the street  
Maybe they'll bring her back to me  
Then all my troubles will be gone  
Oh Christmas lights keep shining on  
  
Oh Christmas lights  
Light up the street  
Light up the fireworks in me  
May all your troubles soon be gone  
Those Christmas lights keep shining on

"
Coldplay,Clocks,/c/coldplay/clocks_20032624.html,"The lights go out and I can't be saved  
Tides that I tried to swim against  
Have brought me down upon my knees  
Oh I beg, I beg and plead, singing  
  
Come out of the things unsaid  
Shoot an apple off my head and a  
Trouble that can't be named  
A tiger's waiting to be tamed, singing  
  
You are, you are  
  
Confusion that never stops  
The closing walls and the ticking clocks gonna  
Come back and take you home  
I could not stop, that you now know, singing  
  
Come out upon my seas  
Cursed missed opportunities am I  
A part of the cure  
Or am I part of the disease, singing  
  
You are, you are  
You are, you are  
You are, you are  
  
And nothing else compares  
And nothing else compares  
And nothing else compares  
  
You are, you are  
  
Home, home, where I wanted to go  
Home, home, where I wanted to go  
Home, home, where I wanted to go (You are)  
Home, home, where I wanted to go (You are)

"
Coldplay,Death And All His Friends,/c/coldplay/death+and+all+his+friends_20746053.html,"All winter we got carried away  
Over on the rooftops, let's get married  
All summer we just hurried  
So come over, just be patient, and don't worry  
So come over, just be patient, and don't worry  
  
So come over, just be patient, and don't worry  
And don't worry  
  
Try  
Try  
Try  
Try  
  
No I don't want to battle from beginning to end  
I don't want a cycle of recycled revenge  
I don't want to follow Death and all of his friends  
  
No I don't want to battle from beginning to end  
I don't want a cycle of recycled revenge  
I don't want to follow Death and all of his friends.  
  
And, in the end, we lie awake, and we dream of making our escape.  
And, in the end, we lie awake, and we dream of making our escape.

"
Coldplay,Death Will Never Conquer,/c/coldplay/death+will+never+conquer_20748655.html,"If sweet death  
Should ever conquer me  
Let me know  
Boys, let me know  
If you hear him coming  
Won't you let me flee  
Let me go, boys, let me go  
  
One day  
Death is gonna conquer me  
I'll be down  
Where the waters flow  
I hope sweet Heaven  
Is a place for me  
Let me know  
Boys, let me know  
  
If sweet death  
Should ever conquer me  
Take me down  
To some place below  
If you hear him coming  
Won't you set me free  
Let me go  
Boys, let me go  
  
If you hear him comin'  
Won't you say for me  
That I just  
Don't want to go

"
Coldplay,Don't Let It Break Your Heart,/c/coldplay/dont+let+it+break+your+heart_20983394.html,"And if I lost the map  
If I lost it all  
I fell into the trap  
Then she goes  
  
When you're tired of waiting you just  
Find you never had to stop  
Come on baby, don't let it break your heart  
  
Those heavenly regrets  
Still on me though  
Trying to catch a cannonball  
And so burning tired  
  
Oh-oh-oh-oh through my veins is flowing  
From a shipwreck I heard a call  
Well she said  
  
When you're tired of aiming your arrows  
Still you'll never hit the mark  
Oh-oh-oh even if your aims are shadows  
Still we never gonna part  
  
Come on baby don't let it  
Break your heart  
Don't let it break your heart  
Don't let it break your heart  
  
Don't let it break your heart

"
Coldplay,Don't Panic,/c/coldplay/dont+panic_20032637.html,"Bones sinking like stones  
All that we've fought for  
Homes, places we've grown  
All of us are done for  
  
We live in a beautiful world  
Yeah we do  
Yeah we do  
We live in a beautiful world  
  
Bones sinking like stones  
All that we've fought for  
Homes, places we've grown  
All of us are done for  
  
We live in a beautiful world  
Yeah we do  
Yeah we do  
We live in a beautiful world  
  
We live in a beautiful world  
Yeah we do  
Yeah we do  
We live in a beautiful world  
  
Oh all that I know  
There's nothing here to run from  
Cause here  
Everybody here's got somebody to lean on

"
Coldplay,Gold In Them Hills,/c/coldplay/gold+in+them+hills_20205365.html,"I know it doesn't seem that way  
But maybe it's the perfect day  
Even though the bills are piling  
And maybe Lady Luck ain't smiling  
  
But if we'd only open our eyes  
We'd see the blessings in disguise  
That all the rain clouds are fountains  
Though our troubles seem like mountains  
  
There's gold in them hills  
There's gold in them hills  
So don't lose heart  
Give the day a chance to start  
  
Every now and then life says  
Where do you think you're going so fast  
We're apt to think it cruel but sometimes  
It's a case of cruel to be kind  
  
And if we'd get up off our knees  
Why then we'd see the forest for the trees  
And we'd see the new sun rising  
Over the hills on the horizon  
  
There's gold in them hills  
There's gold in them hills  
So don't lose faith  
Give the world a chance to say...  
  
A word or two, my friend  
There's no telling how the day might end  
And we'll never know until we see  
That there's gold in them hills  
  
There's gold in them hills  
So don't lose heart  
Give the day a chance to start  
  
There's gold in them hills...  
There's gold in them hills...

"
Coldplay,Gravity,/c/coldplay/gravity_20209071.html,"Honey  
It's been a long time coming  
And I can't stop now  
Such a long time running  
And I can't stop now  
Do you hear my heart beating?  
Can you hear that sound?  
'Cause I can't help thinking  
I don't look down  
  
And then I looked up at the sun  
And I could see  
Oh, the way that gravity turns for you and me  
And then I looked up at the sky  
And saw the sun  
And the way that gravity turns on everyone  
On everyone  
  
Baby  
It's been a long time waiting  
Such a long, long time  
And I can't stop smiling  
Oh I can't stop now  
Do you hear my heart beating?  
Oh, do you hear that sound?  
'Cause I can't stop crying  
And I won't look down  
  
And then I looked up at the sun  
And I could see  
Oh, the way that gravity turns on you and me  
And then I looked up at the sun  
And saw the sky  
And the way that gravity pulls on you and I  
On you and I

"
Coldplay,Have Yourself A Merry Little Christmas,/c/coldplay/have+yourself+a+merry+little+christmas_20222050.html,"Have yourself a merry little Christmas  
Let your heart be light  
From now on, our troubles will be out of sight  
  
Have yourself a merry little Christmas  
Make the Yuletide gay  
From now on, our troubles will be far away  
  
Here we are, as in olden days  
Happy golden days of your  
Faithful friends who are dear to us  
Gather near to us  
Once more  
  
Through the years, we all will be together  
If the fates allow  
Hang a shining star upon the highest bough  
And have yourself a merry little Christmas now

"
Coldplay,Help Is Round The Corner,/c/coldplay/help+is+round+the+corner_20032656.html,"Stuck here  
In the middle of no where  
With a headache  
And a heavy heart  
  
Oh well nothing  
Was going quite right here  
And I'm tired  
I can't play no part  
  
Come on come on  
Oh what a stake  
I'm in  
Come on come on  
Why won't it just  
Sake in  
The help is just around the corner  
For us  
  
Oh my head  
Just won't stop achin'  
I'm sat here lickin' my ruins  
I'm shattered  
But I really doesn't matter  
'Cause my rescue is gonna be here soon  
  
Come on come on  
Oh what a stake  
I'm in  
Come on come on  
Why won't it just  
Sake in  
The help is just around the corner  
For us  
The help is just around the corner  
For us  
Oh the help is just around the corner  
For us

"
Coldplay,High Speed,/c/coldplay/high+speed_20032639.html,"Can anybody fly this thing  
Before my head explodes  
Or my head starts to ring  
  
We've been living life  
Inside a bubble  
We've been living life  
Inside a bubble  
  
Confidence in you  
Is confidence in me  
Is confidence in high speed  
  
Can anybody stop this thing  
Before my head explodes  
Or my head starts to ring  
  
We've been living life  
Inside a bubble  
We've been living life  
Inside a bubble  
  
Confidence in you  
Is confidence in me  
Is confidence in high speed  
  
High speed  
High speed  
  
High speed you on  
High speed you on  
High speed you on  
High speed

"
Coldplay,How You See The World No.2,/c/coldplay/how+you+see+the+world+no2_20512671.html,"Anything we should know about your change?  
They put the world in a tin can,  
Black market, contraband,  
And it hurt just a little bit, when they sliced and packaged it.  
In a long black trench coat,  
Two hands around the throat,  
Ooh you want to get it right sometimes  
  
There's so much to be scared of,  
And not much to make sense of,  
How did the clowns ever get control?  
If your hear can you let me know,  
How can they invade it, when it's so complicated?  
Ooh you just want to get it right sometimes  
You just want to get it right sometimes  
  
That's how you see the world,  
How many times can you say, you can't believe what you learn,  
That's how you see the world, don't you worry yourself,  
You're not gonna give up.  
  
And there's something missing, seems like there's nobody listening,  
If you're running in a circle, how can you be too careful?  
We don't wanna be man trapped, we don't wanna be shrink wrapped  
Ooh, we just want to get it right sometimes,  
Just want to get it right sometimes,  
  
That's how you see the world,  
How many times have you heard, but you can't believe a word,  
That's how you see the world, but don't you worry yourself,  
'Cause nobody can hurt you  
  
That's how you see the world  
That's how you see the world

"
Coldplay,Hunting High And Low:.,/c/coldplay/hunting+high+and+low_20217060.html,"Here, I am  
And beyond the reach of my hands  
She's sound asleep  
And she's sweet another know why  
These dreams could've seen her  
And I watched her slipping away  
And I know I'll be hunting high and low  
High...  
There's no end to the lengths I'll go to  
High and low  
High...  
There's no end to the lengths I'll go to  
Find her again  
Upon this my dreams are depending  
Through the dark  
I can hear the pounding of her heart  
Next to mine  
She's the sweetest love I could find  
So I know I'll be hunting high and low  
High...  
There's no end to the lengths I'll go to  
High and low  
High...  
Do you know how it feels to love you?  
Do you know how it feels to love you?  
High and Low

"
Coldplay,Hurts Like Heaven,/c/coldplay/hurts+like+heaven_20916388.html,"Written in graffiti on a bridge in a park  
Do you ever get the feeling  
That you're missing the mark?  
It's so cold, it's so cold  
It's so cold, it's so cold  
  
Written up in marker on a factory sign  
I struggle with the feeling  
That my life isn't mine  
It's so cold, it's so cold  
It's so cold, it's so cold  
  
See the arrow that they shot trying  
To tear us apart took the fire from my belly and  
The beat from my heart  
Still I won't let go  
Still I won't let go  
  
You, ooh, ooh  
Oh you, use your heart as a weapon  
And it hurts like heaven  
  
On every street, every car, every surface in nature  
And at the streets are rising and you'd rather sing  
Don't let them take control  
No, we won't let 'em take control  
  
Yes, I feel a little bit nervous  
Yes, I feel nervous and I cannot relax  
I'm coming 'round to get us  
I'm coming 'round when they don't know the facts  
  
So on a concrete canvas and a glow in the dark  
On a concrete canvas, I will make you a mark  
Armed with the spray can soul  
Let me out with the spray can soul  
  
You, ooh, ooh  
Ooh, ooh, ooh  
  
'Cause you use your heart as a weapon  
And it hurts like heaven  
  
Whoa-oh-oh  
Whoa-oh-oh  
  
Yeah, it's true, when you  
Use your heart as a weapon  
And it hurts like heaven  
  
Oh and it hurts like heaven

"
Coldplay,Hymn For The Weekend,/c/coldplay/hymn+for+the+weekend_21104544.html,"Oh, angel sent from up above  
You know you make my world light up  
When I was down, when I was hurt  
You came to lift me up  
  
Life is a drink and loves a drug  
Oh, now I think I must be miles up  
When I was a river dried up  
You came to rain a flood  
  
And said drink from me, drink from me  
When I was so thirsty  
Pour on a symphony, now I just can't get enough  
  
Put your wings on me, wings on me  
When I was so heavy  
Pour on a symphony when I'm low, low, low, low  
  
I, oh I, oh I, got me feeling drunk and high  
So high, so high  
Oh I, oh I, oh I, I'm feeling drunk and high  
So high, so high  
  
Oh, angel sent from up above  
I feel you coursing through my blood  
Life is a drink and your love's  
About to make the stars come out  
  
Put your wings on me, wings on me  
When I was so heavy  
Pour on a symphony, when I'm low, low, low, low  
  
I, oh I, oh I, got me feeling drunk and high  
So high, so high  
Oh I, oh I, oh I, I'm feeling drunk and high  
So high, so high  
  
I, oh I, oh I, lalala lalalala  
So high, so high  
  
I, oh I, oh I, I'm feeling drunk and high  
So high, so high  
  
Let me shoot across the sky  
Let me shoot across the  
Let me shoot across the sky  
Let me shoot across the  
  
Let me shoot across the sky  
Let me shoot across the  
Let me shoot across the sky  
Let me shoot across the

"
Coldplay,In My Place,/c/coldplay/in+my+place_20032629.html,"In my place, in my place  
Were lines that I couldn't change  
I was lost, oh yeah  
  
I was lost, I was lost  
Crossed lines I shouldn't have crossed  
I was lost, oh yeah  
  
Yeah how long must you wait for it?  
Yeah how long must you pay for it?  
Yeah how long must you wait for it?  
Oh for it  
  
I was scared, I was scared  
Tired and under prepared  
But I wait for it  
  
If you go, if you go  
Leave me down here on my own  
Then I'll wait for you (yeah)  
  
Yeah how long must you wait for it?  
Yeah how long must you pay for it?  
Yeah how long must you wait for it?  
Oh for it  
  
Sing it, please, please, please  
Come back and sing to me, to me, me  
Come on and sing it out, now, now  
Come on and sing it out, to me, me  
Come back and sing it  
  
In my place, in my place  
Were lines that I couldn't change  
And I was lost, oh yeah, oh yeah

"
Coldplay,Ink,/c/coldplay/ink_21082518.html,"Got a tattoo that says ""2gether thru life""  
Carved in your name with my pocket knife  
And you wonder when you wake up, will it be alright  
Feels like there's something broken inside  
  
All I know, all I know  
Is that I'm lost whenever you go  
All I know is that I love you so  
So much that it hurts  
  
Got a tattoo and the pains alright  
Just wanted a way of keeping you inside  
Oh, oh, oh, oh, oh, oh  
  
All I know, all I know  
Is that I'm lost in your fire below  
  
All I know  
Is that I love you so  
So much that it hurts  
  
See the road begin to climb  
See your stars begin to shine  
I see your colors and I'm dying of thirst  
  
All I know is that I love you so  
So much that it hurts  
Oh yeah, yeah, yeah  
So much that it hurts

"
Coldplay,Ladder To The Sun,/c/coldplay/ladder+to+the+sun_20232934.html,"From the very start  
It came apart  
It broke up into pieces and  
There was a chance and I missed it  
It could risked it  
And I put myself into your hands  
  
Cause you're not just anyone  
You're a ladder to the sun  
Oh you're not just anyone  
You're a ladder to the sun  
  
Performing Courses  
Opposing forces  
And all men are just mortals, and  
So if you want me then you can have me  
Take me, oh baby grab me  
  
Cause if you want me then you can have me  
Cause you're not just anyone  
You're a ladder to the sun  
You're not just anyone  
You're a ladder to the sun  
  
Oh now boy what you been and done  
You set a course that you couldn't run  
Oh now boy what you been and done  
  
I had it all and I risked it  
I had it all and I risked it all  
And I risked it all  
And I risked it all  
  
A ladder to the  
A Ladder to the sun  
A ladder to the  
A ladder to the sun  
  
A ladder to the  
A ladder to the sun  
And I risked it all  
A ladder to the  
A ladder to the sun

"
Coldplay,Lost,/c/coldplay/lost_20743853.html,"Just because I'm losing  
Doesn't mean I'm lost  
Doesn't mean I'll stop  
Doesn't mean I will cross  
  
Just because I'm hurting  
Doesn't mean I'm hurt  
Doesn't mean I didn't get what I deserve  
No better and no worse  
  
I just got lost  
Every river that I've tried to cross  
And every door I ever tried was locked  
Oh, and I'm just waiting 'till the shine wears off.  
  
You might be a big fish  
In a little pond  
Doesn't mean you've won  
'Cause along may come  
A bigger one  
And you'll be lost  
  
Every river that you tried to cross  
Every gun you ever held went off  
Oh, and I'm just waiting 'till the firing starts  
Oh, and I'm just waiting 'till the shine wears off  
Oh, and I'm just waiting 'till the shine wears off  
  
Oh, and I'm just waiting 'till the shine wears off  
Oh, and I'm just waiting 'till the shine wears off.

"
